Seismic Mage,Red,Creature  Human Spellshaper,{3}{R},"{2}{R}, {T}, Discard a card: Destroy target land.",1,1,0,0,1,1,http://mtgimage.com/card/seismic mage.jpg
Seismic Shudder,Red,Instant,{1}{R},Seismic Shudder deals 1 damage to each creature without flying.,,,1,0,1,1,http://mtgimage.com/card/seismic shudder.jpg
Seismic Spike,Red,Sorcery,{2}{R}{R},Destroy target land. Add {R}{R} to your mana pool.,,,1,0,1,1,http://mtgimage.com/card/seismic spike.jpg
Seismic Stomp,Red,Sorcery,{1}{R},Creatures without flying can't block this turn.,,,1,0,1,1,http://mtgimage.com/card/seismic stomp.jpg
Seismic Strike,Red,Instant,{2}{R},Seismic Strike deals damage to target creature equal to the number of Mountains you control.,,,1,1,1,1,http://mtgimage.com/card/seismic strike.jpg
Seize the Day,Red,Sorcery,{3}{R},"Untap target creature. After this main phase, there is an additional combat phase followed by an additional main phase.
Flashback {2}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",,,0,0,1,1,http://mtgimage.com/card/seize the day.jpg
Sell-Sword Brute,Red,Creature  Human Mercenary,{1}{R},"When Sell-Sword Brute dies, it deals 2 damage to you.",2,2,1,0,1,1,http://mtgimage.com/card/sell-sword brute.jpg
Sensation Gorger,Red,Creature  Goblin Shaman,{1}{R}{R},"Kinship  At the beginning of your upkeep, you may look at the top card of your library. If it shares a creature type with Sensation Gorger, you may reveal it. If you do, each player discards his or her hand, then draws four cards.",2,2,1,0,1,1,http://mtgimage.com/card/sensation gorger.jpg
Shadowstorm,Red,Sorcery,{R},Shadowstorm deals 2 damage to each creature with shadow.,,,0,0,1,1,http://mtgimage.com/card/shadowstorm.jpg
Shah of Naar Isle,Red,Creature  Efreet,{3}{R},"Trample
Echo {0} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)
When Shah of Naar Isle's echo cost is paid, each opponent may draw up to three cards.",6,6,1,0,1,1,http://mtgimage.com/card/shah of naar isle.jpg
Shaleskin Bruiser,Red,Creature  Beast,{6}{R},"Trample
Whenever Shaleskin Bruiser attacks, it gets +3/+0 until end of turn for each other attacking Beast.",4,4,0,0,1,1,http://mtgimage.com/card/shaleskin bruiser.jpg
Shaleskin Plower,Red,Creature  Beast,{3}{R},"Morph {4}{R} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
When Shaleskin Plower is turned face up, destroy target land.",3,2,0,0,1,1,http://mtgimage.com/card/shaleskin plower.jpg
Shaman of the Great Hunt,Red,Creature  Orc Shaman,{3}{R},"Haste
Whenever a creature you control deals combat damage to a player, put a +1/+1 counter on it.
Ferocious  {2}{G/U}{G/U}: Draw a card for each creature you control with power 4 or greater.",4,2,1,1,1,1,http://mtgimage.com/card/shaman of the great hunt.jpg
Shaman's Trance,Red,Instant,{2}{R},"Until end of turn, other players can't play cards from their graveyards, and you may play cards from other players' graveyards as though they were in your graveyard.",,,0,0,1,1,http://mtgimage.com/card/shaman's trance.jpg
Shard Phoenix,Red,Creature  Phoenix,{4}{R},"Flying (This creature can't be blocked except by creatures with flying or reach.)
Sacrifice Shard Phoenix: Shard Phoenix deals 2 damage to each creature without flying.
{R}{R}{R}: Return Shard Phoenix from your graveyard to your hand. Activate this ability only during your upkeep.",2,2,1,0,1,1,http://mtgimage.com/card/shard phoenix.jpg
Shard Volley,Red,Instant,{R},"As an additional cost to cast Shard Volley, sacrifice a land.
Shard Volley deals 3 damage to target creature or player.",,,1,0,1,1,http://mtgimage.com/card/shard volley.jpg
Shared Animosity,Red,Enchantment,{2}{R},"Whenever a creature you control attacks, it gets +1/+0 until end of turn for each other attacking creature that shares a creature type with it.",,,1,0,1,1,http://mtgimage.com/card/shared animosity.jpg
Shatter,Red,Instant,{1}{R},Destroy target artifact.,,,1,1,1,1,http://mtgimage.com/card/shatter.jpg
Shattered Perception,Red,Sorcery,{2}{R},"Discard all the cards in your hand, then draw that many cards.
Flashback {5}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",,,1,0,1,1,http://mtgimage.com/card/shattered perception.jpg
Shattering Pulse,Red,Instant,{1}{R},"Buyback {3} (You may pay an additional {3} as you cast this spell. If you do, put this card into your hand as it resolves.)
Destroy target artifact.",,,0,0,1,1,http://mtgimage.com/card/shattering pulse.jpg
Shattering Spree,Red,Sorcery,{R},"Replicate {R} (When you cast this spell, copy it for each time you paid its replicate cost. You may choose new targets for the copies.)
Destroy target artifact.",,,1,0,1,1,http://mtgimage.com/card/shattering spree.jpg
Shatterskull Giant,Red,Creature  Giant Warrior,{2}{R}{R},,4,3,1,0,1,1,http://mtgimage.com/card/shatterskull giant.jpg
Shatterstorm,Red,Sorcery,{2}{R}{R},Destroy all artifacts. They can't be regenerated.,,,1,0,1,1,http://mtgimage.com/card/shatterstorm.jpg
Shichifukujin Dragon,Red,Summon  Dragon,{6}{R}{R}{R},"When Shichifukujin Dragon comes into play, put seven +1/+1 counters on it. {R}{R}{R}, Remove two +1/+1 counters: Put three +1/+1 counters on Shichifukujin Dragon at end of turn. Play this ability as a sorcery.",0,0,0,0,0,1,http://mtgimage.com/card/shichifukujin dragon.jpg
Shimatsu the Bloodcloaked,Red,Legendary Creature  Demon Spirit,{3}{R},"As Shimatsu the Bloodcloaked enters the battlefield, sacrifice any number of permanents. Shimatsu enters the battlefield with that many +1/+1 counters on it.",0,0,1,0,1,1,http://mtgimage.com/card/shimatsu the bloodcloaked.jpg
Shinen of Fury's Fire,Red,Creature  Spirit,{2}{R},"Haste
Channel  {R}, Discard Shinen of Fury's Fire: Target creature gains haste until end of turn.",2,1,1,0,1,1,http://mtgimage.com/card/shinen of fury's fire.jpg
Shinka Gatekeeper,Red,Creature  Ogre Warrior,{2}{R},"Whenever Shinka Gatekeeper is dealt damage, it deals that much damage to you.",3,2,1,0,1,1,http://mtgimage.com/card/shinka gatekeeper.jpg
Shiv's Embrace,Red,Enchantment  Aura,{2}{R}{R},"Enchant creature
Enchanted creature gets +2/+2 and has flying.
{R}: Enchanted creature gets +1/+0 until end of turn.",,,1,0,1,1,http://mtgimage.com/card/shiv's embrace.jpg
Shivan Dragon,Red,Creature  Dragon,{4}{R}{R},"Flying (This creature can't be blocked except by creatures with flying or reach.)
{R}: Shivan Dragon gets +1/+0 until end of turn.",5,5,1,1,1,1,http://mtgimage.com/card/shivan dragon.jpg
Shivan Emissary,Red,Creature  Human Wizard,{2}{R},"Kicker {1}{B} (You may pay an additional {1}{B} as you cast this spell.)
When Shivan Emissary enters the battlefield, if it was kicked, destroy target nonblack creature. It can't be regenerated.",1,1,0,0,1,1,http://mtgimage.com/card/shivan emissary.jpg
Shivan Harvest,Red,Enchantment,{1}{R},"{1}{R}, Sacrifice a creature: Destroy target nonbasic land.",,,0,0,1,1,http://mtgimage.com/card/shivan harvest.jpg
Shivan Hellkite,Red,Creature  Dragon,{5}{R}{R},"Flying (This creature can't be blocked except by creatures with flying or reach.)
{1}{R}: Shivan Hellkite deals 1 damage to target creature or player.",5,5,1,0,1,1,http://mtgimage.com/card/shivan hellkite.jpg
Shivan Meteor,Red,Sorcery,{3}{R}{R},"Shivan Meteor deals 13 damage to target creature.
Suspend 2{1}{R}{R} (Rather than cast this card from your hand, you may pay {1}{R}{R} and exile it with two time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost.)",,,1,0,1,1,http://mtgimage.com/card/shivan meteor.jpg
Shivan Phoenix,Red,Creature  Phoenix,{4}{R}{R},"Flying
When Shivan Phoenix dies, return Shivan Phoenix to its owner's hand.",3,4,0,0,1,1,http://mtgimage.com/card/shivan phoenix.jpg
Shivan Raptor,Red,Creature  Lizard,{2}{R},"First strike, haste
Echo {2}{R} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)",3,1,0,0,1,1,http://mtgimage.com/card/shivan raptor.jpg
Shivan Sand-Mage,Red,Creature  Viashino Shaman,{2}{R}{R},"When Shivan Sand-Mage enters the battlefield, choose one 
 Remove two time counters from target permanent or suspended card.
 Put two time counters on target permanent with a time counter on it or suspended card.
Suspend 4{R} (Rather than cast this card from your hand, you may pay {R} and exile it with four time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost. It has haste.)",3,2,1,0,1,1,http://mtgimage.com/card/shivan sand-mage.jpg
Shivan Wumpus,Red,Creature  Beast,{3}{R},"Trample
When Shivan Wumpus enters the battlefield, any player may sacrifice a land. If a player does, put Shivan Wumpus on top of its owner's library.",6,6,1,0,1,1,http://mtgimage.com/card/shivan wumpus.jpg
Shock,Red,Instant,{R},Shock deals 2 damage to target creature or player.,,,1,0,1,1,http://mtgimage.com/card/shock.jpg
Shock Troops,Red,Creature  Human Soldier,{3}{R},Sacrifice Shock Troops: Shock Troops deals 2 damage to target creature or player.,2,2,1,0,1,1,http://mtgimage.com/card/shock troops.jpg
Shocker,Red,Creature  Insect,{1}{R},"Whenever Shocker deals damage to a player, that player discards all the cards in his or her hand, then draws that many cards.",1,1,0,0,1,1,http://mtgimage.com/card/shocker.jpg
Shockmaw Dragon,Red,Creature  Dragon,{4}{R}{R},"Flying
Whenever Shockmaw Dragon deals combat damage to a player, it deals 1 damage to each creature that player controls.",4,4,1,1,1,1,http://mtgimage.com/card/shockmaw dragon.jpg
Shower of Coals,Red,Sorcery,{3}{R}{R},"Shower of Coals deals 2 damage to each of up to three target creatures and/or players.
Threshold  Shower of Coals deals 4 damage to each of those creatures and/or players instead if seven or more cards are in your graveyard.",,,0,0,1,1,http://mtgimage.com/card/shower of coals.jpg
Shower of Sparks,Red,Instant,{R},Shower of Sparks deals 1 damage to target creature and 1 damage to target player.,,,0,0,1,1,http://mtgimage.com/card/shower of sparks.jpg
Shrapnel Blast,Red,Instant,{1}{R},"As an additional cost to cast Shrapnel Blast, sacrifice an artifact.
Shrapnel Blast deals 5 damage to target creature or player.",,,1,1,1,1,http://mtgimage.com/card/shrapnel blast.jpg
Shrieking Mogg,Red,Creature  Goblin,{1}{R},"Haste
When Shrieking Mogg enters the battlefield, tap all other creatures.",1,1,0,0,1,1,http://mtgimage.com/card/shrieking mogg.jpg
Shunt,Red,Instant,{1}{R}{R},Change the target of target spell with a single target.,,,1,0,1,1,http://mtgimage.com/card/shunt.jpg
Sideswipe,Red,Instant,{1}{R},You may change any targets of target Arcane spell.,,,1,0,1,1,http://mtgimage.com/card/sideswipe.jpg
Siege Dragon,Red,Creature  Dragon,{5}{R}{R},"Flying
When Siege Dragon enters the battlefield, destroy all Walls your opponents control.
Whenever Siege Dragon attacks, if defending player controls no Walls, it deals 2 damage to each creature without flying that player controls.",5,5,1,1,1,1,http://mtgimage.com/card/siege dragon.jpg
Siege of Towers,Red,Sorcery,{1}{R},"Replicate {1}{R} (When you cast this spell, copy it for each time you paid its replicate cost. You may choose new targets for the copies.)
Target Mountain becomes a 3/1 creature. It's still a land.",,,1,0,1,1,http://mtgimage.com/card/siege of towers.jpg
Siege-Gang Commander,Red,Creature  Goblin,{3}{R}{R},"When Siege-Gang Commander enters the battlefield, put three 1/1 red Goblin creature tokens onto the battlefield.
{1}{R}, Sacrifice a Goblin: Siege-Gang Commander deals 2 damage to target creature or player.",2,2,1,0,1,1,http://mtgimage.com/card/siege-gang commander.jpg
Sigiled Skink,Red,Creature  Lizard,{1}{R},"Whenever Sigiled Skink attacks, scry 1. (Look at the top card of your library. You may put that card on the bottom of your library.)",2,1,1,1,1,1,http://mtgimage.com/card/sigiled skink.jpg
Simian Spirit Guide,Red,Creature  Ape Spirit,{2}{R},Exile Simian Spirit Guide from your hand: Add {R} to your mana pool.,2,2,1,0,1,1,http://mtgimage.com/card/simian spirit guide.jpg
Singe,Red,Instant,{R},Singe deals 1 damage to target creature. That creature becomes black until end of turn.,,,0,0,1,1,http://mtgimage.com/card/singe.jpg
Sirocco,Red,Instant,{1}{R},"Target player reveals his or her hand. For each blue instant card revealed this way, that player discards that card unless he or she pays 4 life.",,,0,0,1,1,http://mtgimage.com/card/sirocco.jpg
Sisters of the Flame,Red,Creature  Human Shaman,{1}{R}{R},{T}: Add {R} to your mana pool.,2,2,0,0,1,1,http://mtgimage.com/card/sisters of the flame.jpg
Six-y Beast,Red,Creature  Beast,{3}{R},"As Six-y Beast comes into play, you secretly put six or fewer +1/+1 counters on it, then an opponent guesses the number of counters. If that player guesses right, sacrifice Six-y Beast.",0,0,0,0,0,0,http://mtgimage.com/card/six-y beast.jpg
Sizzle,Red,Sorcery,{2}{R},Sizzle deals 3 damage to each opponent.,,,1,0,1,1,http://mtgimage.com/card/sizzle.jpg
Skarrgan Firebird,Red,Creature  Phoenix,{4}{R}{R},"Bloodthirst 3 (If an opponent was dealt damage this turn, this creature enters the battlefield with three +1/+1 counters on it.)
Flying
{R}{R}{R}: Return Skarrgan Firebird from your graveyard to your hand. Activate this ability only if an opponent was dealt damage this turn.",3,3,1,0,1,1,http://mtgimage.com/card/skarrgan firebird.jpg
Skeletonize,Red,Instant,{4}{R},"Skeletonize deals 3 damage to target creature. When a creature dealt damage this way dies this turn, put a 1/1 black Skeleton creature token onto the battlefield with ""{B}: Regenerate this creature.""",,,1,0,1,1,http://mtgimage.com/card/skeletonize.jpg
Skinbrand Goblin,Red,Creature  Goblin Warrior,{1}{R},"Bloodrush  {R}, Discard Skinbrand Goblin: Target attacking creature gets +2/+1 until end of turn.",2,1,1,0,1,1,http://mtgimage.com/card/skinbrand goblin.jpg
Skirk Alarmist,Red,Creature  Human Wizard,{1}{R},"Haste
{T}: Turn target face-down creature you control face up. At the beginning of the next end step, sacrifice it.",1,2,0,0,1,1,http://mtgimage.com/card/skirk alarmist.jpg
Skirk Commando,Red,Creature  Goblin,{1}{R}{R},"Whenever Skirk Commando deals combat damage to a player, you may have it deal 2 damage to target creature that player controls.
Morph {2}{R} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)",2,1,0,0,1,1,http://mtgimage.com/card/skirk commando.jpg
Skirk Drill Sergeant,Red,Creature  Goblin,{1}{R},"Whenever Skirk Drill Sergeant or another Goblin dies, you may pay {2}{R}. If you do, reveal the top card of your library. If it's a Goblin permanent card, put it onto the battlefield. Otherwise, put it into your graveyard.",2,1,0,0,1,1,http://mtgimage.com/card/skirk drill sergeant.jpg
Skirk Fire Marshal,Red,Creature  Goblin,{3}{R}{R},"Protection from red
Tap five untapped Goblins you control: Skirk Fire Marshal deals 10 damage to each creature and each player.",2,2,0,0,1,1,http://mtgimage.com/card/skirk fire marshal.jpg
Skirk Marauder,Red,Creature  Goblin,{1}{R},"Morph {2}{R} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
When Skirk Marauder is turned face up, it deals 2 damage to target creature or player.",2,1,0,0,1,1,http://mtgimage.com/card/skirk marauder.jpg
Skirk Outrider,Red,Creature  Goblin,{3}{R},"As long as you control a Beast, Skirk Outrider gets +2/+2 and has trample.",2,2,0,0,1,1,http://mtgimage.com/card/skirk outrider.jpg
Skirk Prospector,Red,Creature  Goblin,{R},Sacrifice a Goblin: Add {R} to your mana pool.,1,1,0,0,1,1,http://mtgimage.com/card/skirk prospector.jpg
Skirk Shaman,Red,Creature  Goblin Shaman,{1}{R}{R},Skirk Shaman can't be blocked except by artifact creatures and/or red creatures.,2,2,1,0,1,1,http://mtgimage.com/card/skirk shaman.jpg
Skirk Volcanist,Red,Creature  Goblin,{3}{R},"MorphSacrifice two Mountains. (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
When Skirk Volcanist is turned face up, it deals 3 damage divided as you choose among one, two, or three target creatures.",3,1,0,0,1,1,http://mtgimage.com/card/skirk volcanist.jpg
Skirsdag Cultist,Red,Creature  Human Shaman,{2}{R}{R},"{R}, {T}, Sacrifice a creature: Skirsdag Cultist deals 2 damage to target creature or player.",2,2,1,0,1,1,http://mtgimage.com/card/skirsdag cultist.jpg
Skitter of Lizards,Red,Creature  Lizard,{R},"Multikicker {1}{R} (You may pay an additional {1}{R} any number of times as you cast this spell.)
Haste
Skitter of Lizards enters the battlefield with a +1/+1 counter on it for each time it was kicked.",1,1,1,0,1,1,http://mtgimage.com/card/skitter of lizards.jpg
Skittish Kavu,Red,Creature  Kavu,{1}{R},Skittish Kavu gets +1/+1 as long as no opponent controls a white or blue creature.,1,1,0,0,1,1,http://mtgimage.com/card/skittish kavu.jpg
Skittish Valesk,Red,Creature  Beast,{6}{R},"At the beginning of your upkeep, flip a coin. If you lose the flip, turn Skittish Valesk face down.
Morph {5}{R} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)",5,5,0,0,1,1,http://mtgimage.com/card/skittish valesk.jpg
Skizzik,Red,Creature  Elemental,{3}{R},"Kicker {R} (You may pay an additional {R} as you cast this spell.)
Trample, haste
At the beginning of the end step, sacrifice Skizzik unless it was kicked.",5,3,0,0,1,1,http://mtgimage.com/card/skizzik.jpg
Skizzik Surger,Red,Creature  Elemental,{4}{R}{R},"Haste
EchoSacrifice two lands. (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)",6,4,1,0,1,1,http://mtgimage.com/card/skizzik surger.jpg
Skred,Red,Instant,{R},Skred deals damage to target creature equal to the number of snow permanents you control.,,,1,0,1,1,http://mtgimage.com/card/skred.jpg
Skullcrack,Red,Instant,{1}{R},Players can't gain life this turn. Damage can't be prevented this turn. Skullcrack deals 3 damage to target player.,,,1,0,1,1,http://mtgimage.com/card/skullcrack.jpg
Skullscorch,Red,Sorcery,{R}{R},Target player discards two cards at random unless that player has Skullscorch deal 4 damage to him or her.,,,0,0,1,1,http://mtgimage.com/card/skullscorch.jpg
Skyfire Kirin,Red,Legendary Creature  Kirin Spirit,{2}{R}{R},"Flying
Whenever you cast a Spirit or Arcane spell, you may gain control of target creature with that spell's converted mana cost until end of turn.",3,3,1,0,1,1,http://mtgimage.com/card/skyfire kirin.jpg
Slag Fiend,Red,Creature  Construct,{R},Slag Fiend's power and toughness are each equal to the number of artifact cards in all graveyards.,*,*,1,0,1,1,http://mtgimage.com/card/slag fiend.jpg
Slagstorm,Red,Sorcery,{1}{R}{R},"Choose one 
 Slagstorm deals 3 damage to each creature.
 Slagstorm deals 3 damage to each player.",,,1,0,1,1,http://mtgimage.com/card/slagstorm.jpg
Slash Panther,Red,Artifact Creature  Cat,{4}{R/P},"({R/P} can be paid with either {R} or 2 life.)
Haste",4,2,1,0,1,1,http://mtgimage.com/card/slash panther.jpg
Slaughter Cry,Red,Instant,{2}{R},Target creature gets +3/+0 and gains first strike until end of turn. (It deals combat damage before creatures without first strike.),,,1,0,1,1,http://mtgimage.com/card/slaughter cry.jpg
Slavering Nulls,Red,Creature  Goblin Zombie,{1}{R},"Whenever Slavering Nulls deals combat damage to a player, if you control a Swamp, you may have that player discard a card.",2,1,1,0,1,1,http://mtgimage.com/card/slavering nulls.jpg
Slice and Dice,Red,Sorcery,{4}{R}{R},"Slice and Dice deals 4 damage to each creature.
Cycling {2}{R} ({2}{R}, Discard this card: Draw a card.)
When you cycle Slice and Dice, you may have it deal 1 damage to each creature.",,,0,0,1,1,http://mtgimage.com/card/slice and dice.jpg
Slimy Kavu,Red,Creature  Kavu,{2}{R},{T}: Target land becomes a Swamp until end of turn.,2,2,0,0,1,1,http://mtgimage.com/card/slimy kavu.jpg
Slingshot Goblin,Red,Creature  Goblin,{2}{R},"{R}, {T}: Slingshot Goblin deals 2 damage to target blue creature.",2,2,0,0,1,1,http://mtgimage.com/card/slingshot goblin.jpg
Slinking Giant,Red,Creature  Giant Rogue,{2}{R}{R},"Wither (This deals damage to creatures in the form of -1/-1 counters.)
Whenever Slinking Giant blocks or becomes blocked, it gets -3/-0 until end of turn.",4,4,1,0,1,1,http://mtgimage.com/card/slinking giant.jpg
Slith Firewalker,Red,Creature  Slith,{R}{R},"Haste
Whenever Slith Firewalker deals combat damage to a player, put a +1/+1 counter on it.",1,1,1,0,1,1,http://mtgimage.com/card/slith firewalker.jpg
"Slobad, Goblin Tinkerer",Red,Legendary Creature  Goblin Artificer,{1}{R},"Sacrifice an artifact: Target artifact gains indestructible until end of turn. (Effects that say ""destroy"" don't destroy it. A creature with indestructible can't be destroyed by damage.)",1,2,1,0,1,1,"http://mtgimage.com/card/slobad, goblin tinkerer.jpg"
Sluggishness,Red,Enchantment  Aura,{1}{R},"Enchant creature
Enchanted creature can't block.
When Sluggishness is put into a graveyard from the battlefield, return Sluggishness to its owner's hand.",,,0,0,1,1,http://mtgimage.com/card/sluggishness.jpg
Slumbering Dragon,Red,Creature  Dragon,{R},"Flying
Slumbering Dragon can't attack or block unless it has five or more +1/+1 counters on it.
Whenever a creature attacks you or a planeswalker you control, put a +1/+1 counter on Slumbering Dragon.",3,3,1,0,1,1,http://mtgimage.com/card/slumbering dragon.jpg
Smash,Red,Instant,{2}{R},"Destroy target artifact.
Draw a card.",,,1,0,1,1,http://mtgimage.com/card/smash.jpg
Smash to Smithereens,Red,Instant,{1}{R},Destroy target artifact. Smash to Smithereens deals 3 damage to that artifact's controller.,,,1,0,1,1,http://mtgimage.com/card/smash to smithereens.jpg
Smelt,Red,Instant,{R},Destroy target artifact.,,,1,0,1,1,http://mtgimage.com/card/smelt.jpg
Smelt-Ward Gatekeepers,Red,Creature  Human Warrior,{3}{R},"When Smelt-Ward Gatekeepers enters the battlefield, if you control two or more Gates, gain control of target creature an opponent controls until end of turn. Untap that creature. It gains haste until end of turn.",2,4,1,0,1,1,http://mtgimage.com/card/smelt-ward gatekeepers.jpg
Smoke,Red,Enchantment,{R}{R},Players can't untap more than one creature during their untap steps.,,,0,0,1,1,http://mtgimage.com/card/smoke.jpg
Smokebraider,Red,Creature  Elemental Shaman,{1}{R},{T}: Add two mana in any combination of colors to your mana pool. Spend this mana only to cast Elemental spells or activate abilities of Elementals.,1,1,1,0,1,1,http://mtgimage.com/card/smokebraider.jpg
Smoldering Efreet,Red,Creature  Efreet Monk,{1}{R},"When Smoldering Efreet dies, it deals 2 damage to you.",2,2,1,1,1,1,http://mtgimage.com/card/smoldering efreet.jpg
Snapping Thragg,Red,Creature  Beast,{4}{R},"Whenever Snapping Thragg deals combat damage to a player, you may have it deal 3 damage to target creature that player controls.
Morph {4}{R}{R} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)",3,3,0,0,1,1,http://mtgimage.com/card/snapping thragg.jpg
Sneak Attack,Red,Enchantment,{3}{R},{R}: You may put a creature card from your hand onto the battlefield. That creature gains haste. Sacrifice the creature at the beginning of the next end step.,,,0,0,1,1,http://mtgimage.com/card/sneak attack.jpg
Sokenzan Bruiser,Red,Creature  Ogre Warrior,{4}{R},Mountainwalk,3,3,1,0,1,1,http://mtgimage.com/card/sokenzan bruiser.jpg
Sokenzan Renegade,Red,Creature  Ogre Samurai Mercenary,{2}{R},"Bushido 1 (When this blocks or becomes blocked, it gets +1/+1 until end of turn.)
At the beginning of your upkeep, if a player has more cards in hand than each other player, the player who has the most cards in hand gains control of Sokenzan Renegade.",3,3,1,0,1,1,http://mtgimage.com/card/sokenzan renegade.jpg
Sokenzan Spellblade,Red,Creature  Ogre Samurai Shaman,{4}{R},"Bushido 1 (When this blocks or becomes blocked, it gets +1/+1 until end of turn.)
{1}{R}: Sokenzan Spellblade gets +X/+0 until end of turn, where X is the number of cards in your hand.",2,3,1,0,1,1,http://mtgimage.com/card/sokenzan spellblade.jpg
Solar Blast,Red,Instant,{3}{R},"Solar Blast deals 3 damage to target creature or player.
Cycling {1}{R}{R} ({1}{R}{R}, Discard this card: Draw a card.)
When you cycle Solar Blast, you may have it deal 1 damage to target creature or player.",,,0,0,1,1,http://mtgimage.com/card/solar blast.jpg
Soldier of Fortune,Red,Creature  Human Mercenary,{R},"{R}, {T}: Target player shuffles his or her library.",1,1,0,0,1,1,http://mtgimage.com/card/soldier of fortune.jpg
Solfatara,Red,Instant,{2}{R},"Target player can't play land cards this turn.
Draw a card at the beginning of the next turn's upkeep.",,,0,0,1,1,http://mtgimage.com/card/solfatara.jpg
Somberwald Vigilante,Red,Creature  Human Warrior,{R},"Whenever Somberwald Vigilante becomes blocked by a creature, Somberwald Vigilante deals 1 damage to that creature.",1,1,1,0,1,1,http://mtgimage.com/card/somberwald vigilante.jpg
Song of Blood,Red,Sorcery,{1}{R},"Put the top four cards of your library into your graveyard.
Whenever a creature attacks this turn, it gets +1/+0 until end of turn for each creature card put into your graveyard this way.",,,0,0,1,1,http://mtgimage.com/card/song of blood.jpg
Sonic Burst,Red,Instant,{1}{R},"As an additional cost to cast Sonic Burst, discard a card at random.
Sonic Burst deals 4 damage to target creature or player.",,,0,0,1,1,http://mtgimage.com/card/sonic burst.jpg
Sonic Seizure,Red,Instant,{R},"As an additional cost to cast Sonic Seizure, discard a card at random.
Sonic Seizure deals 3 damage to target creature or player.",,,0,0,1,1,http://mtgimage.com/card/sonic seizure.jpg
Soul of Magma,Red,Creature  Spirit,{3}{R}{R},"Whenever you cast a Spirit or Arcane spell, Soul of Magma deals 1 damage to target creature.",2,2,1,0,1,1,http://mtgimage.com/card/soul of magma.jpg
Soul of Shandalar,Red,Creature  Avatar,{4}{R}{R},"First strike
{3}{R}{R}: Soul of Shandalar deals 3 damage to target player and 3 damage to up to one target creature that player controls.
{3}{R}{R}, Exile Soul of Shandalar from your graveyard: Soul of Shandalar deals 3 damage to target player and 3 damage to up to one target creature that player controls.",6,6,1,1,1,1,http://mtgimage.com/card/soul of shandalar.jpg
Soul's Fire,Red,Instant,{2}{R},Target creature you control on the battlefield deals damage equal to its power to target creature or player.,,,1,0,1,1,http://mtgimage.com/card/soul's fire.jpg
Soulblast,Red,Instant,{3}{R}{R}{R},"As an additional cost to cast Soulblast, sacrifice all creatures you control.
Soulblast deals damage to target creature or player equal to the total power of the sacrificed creatures.",,,1,0,1,1,http://mtgimage.com/card/soulblast.jpg
Soulbright Flamekin,Red,Creature  Elemental Shaman,{1}{R},"{2}: Target creature gains trample until end of turn. If this is the third time this ability has resolved this turn, you may add {R}{R}{R}{R}{R}{R}{R}{R} to your mana pool.",2,1,1,0,1,1,http://mtgimage.com/card/soulbright flamekin.jpg
Soulgorger Orgg,Red,Creature  Nightmare Orgg,{3}{R}{R},"Trample
When Soulgorger Orgg enters the battlefield, you lose all but 1 life.
When Soulgorger Orgg leaves the battlefield, you gain life equal to the life you lost when it entered the battlefield.",6,6,0,0,1,1,http://mtgimage.com/card/soulgorger orgg.jpg
Soulsurge Elemental,Red,Creature  Elemental,{3}{R},"First strike
Soulsurge Elemental's power is equal to the number of creatures you control.",*,1,1,0,1,1,http://mtgimage.com/card/soulsurge elemental.jpg
Sowing Salt,Red,Sorcery,{2}{R}{R},"Exile target nonbasic land. Search its controller's graveyard, hand, and library for all cards with the same name as that land and exile them. Then that player shuffles his or her library.",,,1,0,1,1,http://mtgimage.com/card/sowing salt.jpg
Spark Elemental,Red,Creature  Elemental,{R},"Trample, haste (If this creature would assign enough damage to its blockers to destroy them, you may have it assign the rest of its damage to defending player or planeswalker. This creature can attack and {T} as soon as it comes under your control.)
At the beginning of the end step, sacrifice Spark Elemental.",3,1,1,0,1,1,http://mtgimage.com/card/spark elemental.jpg
Spark Fiend,Red,Summon  Beast,{4}{R},"When Spark Fiend comes into play, roll two six-sided dice. On a total of 2, 3, or 12, sacrifice Spark Fiend. On a total of 7 or 11, do not roll dice for Spark Fiend during any of your following upkeep phases. If you roll any other total, note it.
During your upkeep, roll two six-sided dice. On a total of 7, sacrifice Spark Fiend. If you roll the noted total, do not roll dice for Spark Fiend during any of your following upkeep phases. On any other roll, there is no effect.",5,6,0,0,0,0,http://mtgimage.com/card/spark fiend.jpg
